wavenumbers,absorbance
400.0,0.0
401.0,0.0
402.0,0.0
403.0,0.0
404.0,0.0
405.0,0.0
406.0,0.0
407.0,0.0
408.0,0.0
409.0,0.0
410.0,0.0
411.0,0.0
412.0,0.0
413.0,0.0
414.0,0.0
415.0,0.0
416.0,0.0
417.0,0.0
418.0,0.0
419.0,0.0
420.0,0.0
421.0,0.0
422.0,0.0
423.0,0.0
424.0,0.0
425.0,0.0
426.0,0.0
427.0,0.0
428.0,0.0
429.0,0.0
430.0,0.0
431.0,0.0
432.0,0.0
433.0,0.0
434.0,0.0
435.0,0.0
436.0,0.0
437.0,0.0
438.0,0.0
439.0,0.0
440.0,0.0
441.0,0.0
442.0,0.0
443.0,0.0
444.0,0.0
445.0,0.0
446.0,0.0
447.0,0.0
448.0,0.0
449.0,0.0
450.0,0.0
451.0,0.0
452.0,0.0
453.0,0.0
454.0,0.0
455.0,0.0
456.0,0.0
457.0,0.0
458.0,0.0
459.0,0.0
460.0,0.0
461.0,0.0
462.0,0.0
463.0,0.0
464.0,0.0
465.0,0.0
466.0,0.0
467.0,0.0
468.0,0.0
469.0,0.0
470.0,0.0
471.0,0.0
472.0,0.0
473.0,0.0
474.0,0.0
475.0,0.0
476.0,0.0
477.0,0.0
478.0,0.0
479.0,0.0
480.0,0.0
481.0,0.0
482.0,0.0
483.0,0.0
484.0,0.0
485.0,0.0
486.0,0.0
487.0,5.4296925029105e-07
488.0,3.6101262128785343e-06
489.0,1.1624180255590233e-05
490.0,4.47243298455059e-05
491.0,0.0011291512917110092
492.0,0.0008416021661180867
493.0,0.0015138364435213721
494.0,0.004801692408199754
495.0,0.0030930201483112415
496.0,0.004179688195583389
497.0,0.015403085487615828
498.0,0.011161949617214234
499.0,0.012471928215689192
500.0,0.03552483355837956
501.0,0.020423192443510343
502.0,0.03652938490512016
503.0,0.05562161753187241
504.0,0.03526253052329753
505.0,0.09756687262796239
506.0,0.05889423381739337
507.0,0.08319209146751728
508.0,0.10383745808327303
509.0,0.08368195922033907
510.0,0.14803144361349985
511.0,0.10075163217682975
512.0,0.17815493146294756
513.0,0.09165570273613327
514.0,0.22044860903586888
515.0,0.08803821796400536
516.0,0.15109340430838894
517.0,0.07613103779471922
518.0,0.10637760703249897
519.0,0.08892603200395291
520.0,0.2752981192980597
521.0,3.8004865427427115
522.0,0.624278522206377
523.0,0.18444618972079715
524.0,0.13870612136004146
525.0,0.19558919611944078
526.0,0.15489702833441052
527.0,0.7180295970655687
528.0,0.16147597839906325
529.0,0.24850704692709927
530.0,0.22380508313449077
531.0,0.16572725576134523
532.0,0.48982049764396396
533.0,0.1864663919485887
534.0,0.21432743114433625
535.0,0.21732346899435398
536.0,0.12686428788851906
537.0,0.24367353343733883
538.0,0.13577022362696461
539.0,0.09371495418309145
540.0,0.1958647853681888
541.0,0.10025138580972515
542.0,0.05869625238788565
543.0,0.11626788869217972
544.0,0.07372792662240096
545.0,0.04103851042884163
546.0,0.05473989724420331
547.0,0.0501820161542901
548.0,0.025624606592112253
549.0,0.0239550414485342
550.0,0.029245371049449808
551.0,0.014209763942680738
552.0,0.014148532461219552
553.0,0.012784386785616258
554.0,0.007581142394374947
555.0,0.003577822813362453
556.0,0.002727555295030883
557.0,0.00411714365800027
558.0,0.0028485761007604237
559.0,0.0012177298784069607
560.0,0.0004797346715382111
561.0,3.726094913967775e-05
562.0,9.428480003196013e-06
563.0,2.424340200704573e-06
564.0,5.068704908512174e-07
565.0,0.0
566.0,0.0
567.0,0.0
568.0,0.0
569.0,0.0
570.0,0.0
571.0,0.0
572.0,0.0
573.0,0.0
574.0,0.0
575.0,0.0
576.0,0.0
577.0,0.0
578.0,0.0
579.0,0.0
580.0,0.0
581.0,0.0
582.0,0.0
583.0,0.0
584.0,0.0
585.0,0.0
586.0,0.0
587.0,0.0
588.0,0.0
589.0,0.0
590.0,0.0
591.0,0.0
592.0,0.0
593.0,0.0
594.0,0.0
595.0,0.0
596.0,0.0
597.0,0.0
598.0,0.0
599.0,0.0
600.0,0.0
601.0,0.0
602.0,0.0
603.0,0.0
604.0,0.0
605.0,0.0
606.0,0.0
607.0,0.0
608.0,0.0
609.0,0.0
610.0,0.0
611.0,0.0
612.0,0.0
613.0,0.0
614.0,0.0
615.0,0.0
616.0,0.0
617.0,0.0
618.0,0.0
619.0,0.0
620.0,0.0
621.0,0.0
622.0,0.0
623.0,0.0
624.0,0.0
625.0,0.0
626.0,0.0
627.0,0.0
628.0,0.0
629.0,0.0
630.0,0.0
631.0,0.0
632.0,0.0
633.0,0.0
634.0,0.0
635.0,0.0
636.0,0.0
637.0,0.0
638.0,0.0
639.0,0.0
640.0,0.0
641.0,0.0
642.0,0.0
643.0,0.0
644.0,0.0
645.0,0.0
646.0,0.0
647.0,0.0
648.0,0.0
649.0,0.0
650.0,0.0
651.0,0.0
652.0,0.0
653.0,0.0
654.0,0.0
655.0,0.0
656.0,0.0
657.0,0.0
